experiment,threshold,false_match_rate,true_match_rate
lfw_development,0.27551297890808296,0.030837004405286344,0.9864253393665159
lfw_development,0.2717154219237121,0.03303964757709251,0.9864253393665159
lfw_development,0.2702109375024488,0.03524229074889868,0.9864253393665159
lfw_development,0.2698599261677536,0.037444933920704845,0.9864253393665159
lfw_development,0.26917056402445294,0.039647577092511016,0.9864253393665159
lfw_development,0.26906797915452824,0.04185022026431718,0.9864253393665159
lfw_development,0.2596268047047149,0.04405286343612335,0.9864253393665159
lfw_development,0.25785717049342066,0.046255506607929514,0.9864253393665159
lfw_development,0.25303433244845575,0.048458149779735685,0.9864253393665159
lfw_development,0.25283703732024915,0.05066079295154185,0.9864253393665159
lfw_development,0.24901082201399083,0.05286343612334802,0.9864253393665159
lfw_development,0.23820056966517625,0.05506607929515418,0.9864253393665159
lfw_development,0.23791628031561804,0.05726872246696035,0.9864253393665159
lfw_development,0.23317290654885706,0.05947136563876652,0.9864253393665159
lfw_development,0.23096501614165663,0.06167400881057269,0.9864253393665159
lfw_development,0.22894811698726267,0.06387665198237885,0.9864253393665159
lfw_development,0.22861183884142788,0.06607929515418502,0.9864253393665159
lfw_development,0.22724661025759926,0.06828193832599119,0.9864253393665159
lfw_development,0.22721751268777637,0.07048458149779736,0.9864253393665159
lfw_development,0.226235821889879,0.07048458149779736,0.9886877828054299
lfw_development,0.22513782804325994,0.07268722466960352,0.9886877828054299
lfw_development,0.2239070134244096,0.07268722466960352,0.9909502262443439
lfw_development,0.22344180294959848,0.07488986784140969,0.9909502262443439
lfw_development,0.21857776537353119,0.07709251101321586,0.9909502262443439
lfw_development,0.21731066552510359,0.07929515418502203,0.9909502262443439
lfw_development,0.2161362061847254,0.08149779735682819,0.9909502262443439
lfw_development,0.21123837004459667,0.08370044052863436,0.9909502262443439
lfw_development,0.20802258545048397,0.08590308370044053,0.9909502262443439
lfw_development,0.20684640597359502,0.0881057268722467,0.9909502262443439
lfw_development,0.20646665444680484,0.09030837004405286,0.9909502262443439
lfw_development,0.20562325695343714,0.09251101321585903,0.9909502262443439
lfw_development,0.20465579373638154,0.0947136563876652,0.9909502262443439
lfw_development,0.2029385803498594,0.09691629955947137,0.9909502262443439
lfw_development,0.2018730893445697,0.09911894273127753,0.9909502262443439
lfw_development,0.20164577445536552,0.1013215859030837,0.9909502262443439
lfw_development,0.2014572948751857,0.10352422907488987,0.9909502262443439
lfw_development,0.20071819723449094,0.10572687224669604,0.9909502262443439
lfw_development,0.1997730696612304,0.10792951541850221,0.9909502262443439
lfw_development,0.19753228510263496,0.10792951541850221,0.9932126696832579
lfw_development,0.1972360788274385,0.11013215859030837,0.9932126696832579
